,median_transaction_feeUSD,hashrate,sentinusdUSD,difficulty,priceUSD
2107,0.0446,1.3241852904325e+18,1525996777.0,178678307672.0,445.852
2108,0.0453,1.2332019926679e+18,1005038252.0,178678307672.0,452.604
2109,0.0457,1.1400412887346e+18,1242330005.0,178678307672.0,457.376
2110,0.0463,1.2588831826754e+18,1281127419.0,178678307672.0,463.109
2111,0.0459,1.2729400391648e+18,1138444022.0,178678307672.0,458.712
2112,0.0444,1.1732148303367e+18,1196309739.0,178666172180.0,444.29
2113,0.0449,1.2938259124624e+18,1131451829.0,178659257773.0,449.257
2114,0.0452,1.3442504584875e+18,856718781.0,178659257773.0,451.828
2115,0.045,1.3620579433202e+18,843948711.0,178659257773.0,449.954
2116,0.0446,1.3623724399558e+18,1091834123.0,178659257773.0,446.236
2117,0.0446,1.3880172301933e+18,1013256772.0,178659257773.0,446.352
2118,0.0447,1.43048595813e+18,1015778254.0,178659257773.0,446.98800000000006
2119,0.0447,1.3980124171373e+18,963772445.0,178659257773.0,446.657
2120,0.0451,1.4199166391277e+18,1046134264.0,178659257773.0,451.464
2121,0.0458,1.3495189294548e+18,865570450.0,178659257773.0,457.98800000000006
2122,0.0458,1.4404898185627e+18,741135456.0,178659257773.0,457.595
2123,0.0458,1.5586901632379e+18,942789236.0,178659257773.0,458.102
2124,0.0455,1.4363209084249e+18,1004065257.0,178659257773.0,454.7480000000001
2125,0.0453,1.3949184771333e+18,1134558913.0,190502504491.0,452.584
2126,0.0451,1.309864521965e+18,1033721638.0,194254820283.0,451.025
2127,0.0454,1.4343812481587e+18,1169222037.0,194254820283.0,454.247
2128,0.0455,1.3866185912934e+18,867711904.0,194254820283.0,455.025
2129,0.0456,1.4155966010424e+18,929879221.0,194254820283.0,455.975
2130,0.0456,1.3218572377577e+18,1223944988.0,194254820283.0,455.809
2131,0.0493,1.4337996492826e+18,1224471728.0,194254820283.0,453.459
2132,0.0493,1.3665173382139e+18,1019736814.0,194254820283.0,453.949
2133,0.0519,1.2722249408762e+18,1142357043.0,194254820283.0,449.494
2134,0.0511,1.4012059100552e+18,940842241.0,194254820283.0,441.529
2135,0.0477,1.3232138462568e+18,696225967.0,194254820283.0,442.068
2136,0.0461,1.6568013740672e+18,665335170.0,194254820283.0,441.268
2137,0.0462,1.8076239988053e+18,941556274.0,194254820283.0,441.669
2138,0.047,1.4994655897569e+18,1117628993.0,194770865921.0,445.089
2139,0.0518,1.3619066026893e+18,1495563930.0,199312067531.0,448.097
2140,0.0521,1.3746751447121e+18,1614418162.0,199312067531.0,450.845
2141,0.064,1.3120003975261e+18,1945401159.0,199312067531.0,472.112
2142,0.0653,1.4260984443371e+18,1819777470.0,199312067531.0,496.908
2143,0.0649,1.4727746312602e+18,1429812475.0,199312067531.0,522.366
2144,0.0619,1.33833257119e+18,1196785895.0,199312067531.0,533.135
2145,0.0622,1.4224655586668e+18,1369725725.0,199312067531.0,535.4159999999998
2146,0.0618,1.2559015174998e+18,1249815765.0,199312067531.0,532.201
2147,0.064,1.4699899836786e+18,1250500873.0,199312067531.0,534.594
2148,0.0642,1.3926932304084e+18,1068321605.0,199312067531.0,551.979
2149,0.0604,1.3461052375275e+18,851380982.0,199312067531.0,571.159
2150,0.0617,1.4232310962228e+18,1048893456.0,199312067531.0,573.875
2151,0.0615,1.6764312440666e+18,1137821239.0,199312067531.0,580.536
2152,0.0614,1.4741402892095e+18,1228099028.0,199312067531.0,579.599
2153,0.0618,1.4348383283008e+18,1149381141.0,196422606561.0,574.524
2154,0.0617,1.536030343172e+18,1200867066.0,196061423940.0,574.28
2155,0.0615,1.4562362902172e+18,1316983973.0,196061423940.0,573.047
2156,0.0603,1.4833904646146e+18,1095739760.0,196061423940.0,579.549
2157,0.0638,1.4848629978938e+18,1805481633.0,196061423940.0,638.456
2158,0.0739,1.4901765742878e+18,1891215351.0,196061423940.0,686.885
2159,0.103,1.4810290577274e+18,1614146077.0,196061423940.0,685.852
2160,0.122,1.3603252417573e+18,1567451038.0,196061423940.0,682.671
2161,0.117,1.5067007768371e+18,2052511029.0,196061423940.0,734.99
2162,0.119,1.4574394056833e+18,2063709597.0,196061423940.0,744.823
2163,0.12,1.4196729402559e+18,1747814388.0,196061423940.0,748.164
2164,0.136,1.742589677857e+18,1511917914.0,196061423940.0,753.295
2165,0.135,1.6768348373961e+18,1976474096.0,196061423940.0,747.682
2166,0.0962,1.5638604180943e+18,1940697660.0,206307449112.0,681.946
2167,0.116,1.4614294693488e+18,1760708906.0,209453158595.0,649.939
2168,0.094,1.4315791950378e+18,1858557735.0,209453158595.0,588.9259999999998
2169,0.113,1.3529734722188e+18,1822019718.0,209453158595.0,652.469
2170,0.107,1.5534428642609e+18,1417237723.0,209453158595.0,669.2869999999998
2171,0.1,1.5782766027824e+18,1145302469.0,209453158595.0,640.632
2172,0.0957,1.5534355920199e+18,1381908987.0,209453158595.0,637.878
2173,0.0878,1.53594514435e+18,1205801542.0,209453158595.0,647.563
2174,0.0859,1.4820478914387e+18,1258001817.0,209453158595.0,633.786
2175,0.0883,1.5870781911797e+18,1355080748.0,209453158595.0,651.127
2176,0.0906,1.7303027393819e+18,1353787038.0,209453158595.0,674.2510000000002
2177,0.0927,1.5006077856545e+18,1468706509.0,209453158595.0,683.826
2178,0.0881,1.5830387099138e+18,1167246259.0,209453158595.0,673.449
2179,0.0852,1.592729116845e+18,1735609134.0,209557682218.0,668.6239999999998
2180,0.0867,1.4527224868718e+18,1373777316.0,213398925331.0,669.77
2181,0.0882,1.576947394944e+18,1365660475.0,213398925331.0,670.711
2182,0.0854,1.5006688455629e+18,1811956679.0,213398925331.0,640.923
2183,0.0844,1.4978145495727e+18,1474353475.0,213398925331.0,644.648
2184,0.0873,1.5606411066384e+18,1226498197.0,213398925331.0,649.595
2185,0.0845,1.6454099931048e+18,981568372.0,213398925331.0,645.327
2186,0.0869,1.561094530619e+18,1436577688.0,213398925331.0,646.33
2187,0.0784,1.5404305327136e+18,1511418603.0,213398925331.0,653.631
2188,0.0886,1.4872884566332e+18,1485339187.0,213398925331.0,659.574
2189,0.0855,1.4063964340824e+18,1373999582.0,213398925331.0,655.688
2190,0.087,1.3935980550471e+18,2205782689.0,213398925331.0,658.89
2191,0.0844,1.6272804232577e+18,1297591896.0,213398925331.0,660.703
2192,0.0859,1.636521344624e+18,1370600859.0,213398925331.0,667.4639999999998
2193,0.0915,1.601038719437e+18,1521453019.0,213402086675.0,675.1339999999999
2194,0.0907,1.4750776414422e+18,1697492461.0,213492501108.0,668.951
2195,0.0905,1.518066583834e+18,1638528109.0,213492501108.0,667.413
2196,0.0907,1.4458457694518e+18,1461276104.0,213492501108.0,662.495
2197,0.104,1.4236596748728e+18,1595837730.0,213492501108.0,659.5210000000002
2198,0.103,1.3358310937907e+18,1198153425.0,213492501108.0,653.6659999999998
2199,0.0935,1.3727609704738e+18,1210959704.0,213492501108.0,656.306
2200,0.104,1.408953139011e+18,1263828526.0,213492501108.0,656.1189999999998
2201,0.103,1.3729009011069e+18,1505314661.0,213492501108.0,651.943
2202,0.113,1.3533175789696e+18,1641504550.0,213492501108.0,652.979
2203,0.105,1.3970020099616e+18,1610159750.0,213492501108.0,654.826
2204,0.113,1.5337670439162e+18,1400883533.0,213492501108.0,655.2180000000002
2205,0.122,1.4133001350567e+18,1229937144.0,213492501108.0,655.252
2206,0.127,1.4681650567496e+18,1180980818.0,213492501108.0,636.085
2207,0.112,1.552855055122e+18,1070215675.0,213492501108.0,620.444
2208,0.119,1.6888110002248e+18,2095350889.0,210856298777.0,595.245
2209,0.099,1.5743614358918e+18,1367216005.0,201893210853.0,552.184
2210,0.104,1.5768878293913e+18,1720048802.0,201893210853.0,572.822
2211,0.0942,1.643370846769e+18,1311916945.0,201893210853.0,573.026
2212,0.078,1.7401703053524e+18,871644932.0,201893210853.0,575.443
2213,0.106,1.5194266943538e+18,1104467581.0,201893210853.0,589.396
2214,0.11,1.4525248383221e+18,1160037740.0,201893210853.0,589.0319999999998
2215,0.113,1.469354737914e+18,1301592343.0,201893210853.0,586.113
2216,0.113,1.4556940354747e+18,1278854909.0,201893210853.0,589.594
2217,0.118,1.3870603050277e+18,1334193233.0,201893210853.0,592.19
2218,0.107,1.5259480556058e+18,1128559559.0,201893210853.0,586.987
2219,0.0987,1.6382845913904e+18,1201088746.0,201893210853.0,586.74
2220,0.104,1.6027656565143e+18,988036193.0,201893210853.0,576.2719999999998
2221,0.103,1.6449565540372e+18,1180853962.0,203483855227.0,569.003
2222,0.112,1.4661965915232e+18,1561704953.0,217375482757.0,571.996
2223,0.104,1.377397423386e+18,1148025320.0,217375482757.0,574.509
2224,0.104,1.5181468780819e+18,1334749212.0,217375482757.0,573.871
2225,0.115,1.6116698407835e+18,1364727318.0,217375482757.0,574.592
2226,0.107,1.7161068636974e+18,1210463625.0,217375482757.0,577.7080000000002
2227,0.0966,1.7199038088975e+18,776652664.0,217375482757.0,580.948
2228,0.099,1.7413480976075e+18,1155216228.0,217375482757.0,582.629
2229,0.106,1.6796642103934e+18,1220298270.0,217375482757.0,584.169
2230,0.105,1.579317955844e+18,1217703096.0,217375482757.0,580.74
2231,0.107,1.5854182270556e+18,1226833979.0,217375482757.0,575.66
2232,0.105,1.4111608541693e+18,1209265420.0,217375482757.0,578.283
2233,0.0908,1.4337430870612e+18,839894321.0,217375482757.0,574.184
2234,0.0894,1.651185078259e+18,744004850.0,217375482757.0,572.17
2235,0.101,1.7600259457434e+18,984419420.0,218441791495.0,574.891
2236,0.104,1.6291012598153e+18,1045432656.0,220755908330.0,576.744
2237,0.0909,1.5807197455127e+18,1020177150.0,220755908330.0,574.462
2238,0.103,1.5277443860081e+18,1021167164.0,220755908330.0,573.069
2239,0.093,1.664278742412e+18,913193311.0,220755908330.0,573.174
2240,0.087,1.5004193369086e+18,757675828.0,220755908330.0,579.773
2241,0.0825,1.6766760417543e+18,699911573.0,220755908330.0,604.2080000000002
2242,0.0958,1.7622809465849e+18,1036797176.0,220755908330.0,605.63
2243,0.0951,1.5053163862813e+18,970379669.0,220755908330.0,606.793
2244,0.0957,1.6276934712112e+18,977157081.0,220755908330.0,610.021
2245,0.0932,1.6227799068986e+18,1009638129.0,220755908330.0,621.285
2246,0.108,1.5646640510804e+18,1089025355.0,220755908330.0,622.6030000000002
2247,0.0936,1.6369118477565e+18,920939875.0,220755908330.0,623.9019999999998
2248,0.093,1.735161843721e+18,933293647.0,220755908330.0,620.306
2249,0.0911,1.9516273618096e+18,1014199220.0,224586991480.0,607.225
2250,0.11,1.7328667220554e+18,1205975905.0,225832872179.0,609.126
2251,0.0916,1.8297307912477e+18,1157203105.0,225832872179.0,610.447
2252,0.0965,1.7320028478316e+18,952735808.0,225832872179.0,609.706
2253,0.108,1.7431007239918e+18,1143217221.0,225832872179.0,608.3480000000002
2254,0.0952,1.726532262342e+18,895050763.0,225832872179.0,607.443
2255,0.0962,1.6578308326389e+18,987742608.0,225832872179.0,607.971
2256,0.109,1.5735591065099e+18,1264404757.0,225832872179.0,609.9259999999998
2257,0.11,1.641099349815e+18,1379730769.0,225832872179.0,608.701
2258,0.105,1.7080238241242e+18,1115364773.0,225832872179.0,597.9159999999998
2259,0.106,1.8417066641402e+18,1389946105.0,225832872179.0,597.849
2260,0.0958,1.5320148503945e+18,1349789596.0,225832872179.0,599.46
2261,0.109,1.5833056023762e+18,1217060246.0,225832872179.0,603.368
2262,0.0904,2.2842195751944e+18,1114526835.0,234736618674.0,602.605
2263,0.0907,1.9832399809421e+18,1376318987.0,241227200230.0,604.645
2264,0.0909,1.8446046916652e+18,1051552532.0,241227200230.0,605.886
2265,0.0957,1.9269001049501e+18,1538516490.0,241227200230.0,604.8009999999998
2266,0.0957,1.7550908758884e+18,1110781772.0,241227200230.0,604.65
2267,0.0957,1.6449816017697e+18,1489574149.0,241227200230.0,604.894
2268,0.0967,1.922985987747e+18,938229903.0,241227200230.0,611.559
2269,0.0966,1.8778019694037e+18,866441661.0,241227200230.0,610.758
2270,0.0972,1.6156175014514e+18,1215847088.0,241227200230.0,610.721
2271,0.0964,1.9027063865469e+18,1160674533.0,241227200230.0,609.337
2272,0.0991,1.944366961571e+18,1404561530.0,241227200230.0,610.4780000000002
2273,0.0967,1.9539556789826e+18,1399178955.0,241227200230.0,611.072
2274,0.0971,1.8308618376631e+18,1452395291.0,241227200230.0,613.763
2275,0.0976,1.9775043098446e+18,1465852492.0,250540187709.0,617.237
2276,0.0975,2.0957503060477e+18,1662433126.0,258522748405.0,616.581
2277,0.116,1.8705537968343e+18,1592736441.0,258522748405.0,616.2959999999998
2278,0.114,1.7197603080728e+18,1807888945.0,258522748405.0,631.621
2279,0.108,1.7708373647036e+18,1713955233.0,258522748405.0,637.312
2280,0.101,1.6955090992069e+18,1326560730.0,258522748405.0,635.764
2281,0.101,1.7839147688212e+18,1285586481.0,258522748405.0,636.521
2282,0.104,1.7513423227782e+18,2177364483.0,258522748405.0,639.211
2283,0.116,1.7511542557832e+18,1573565541.0,258522748405.0,639.793
2284,0.12,1.6632014804042e+18,1204302946.0,258522748405.0,638.715
2285,0.112,1.8669765494893e+18,1597153550.0,258522748405.0,637.034
2286,0.114,1.8941568774101e+18,1225045317.0,258522748405.0,632.653
2287,0.126,1.5503111754839e+18,1549744643.0,258522748405.0,628.962
2288,0.118,1.8486419553342e+18,2001209785.0,258522748405.0,631.236
2289,0.116,2.1875431078228e+18,865820640.0,257535264828.0,641.524
2290,0.116,1.8002046167323e+18,1226336730.0,253618246641.0,653.664
2291,0.118,1.8569468256563e+18,2429929423.0,253618246641.0,650.557
2292,0.131,1.8181582676815e+18,2033488385.0,253618246641.0,654.64
2293,0.14300000000000002,1.6965389449881e+18,1436172255.0,253618246641.0,665.07
2294,0.136,1.8508777638737e+18,2381219933.0,253618246641.0,682.275
2295,0.141,1.9828128218226e+18,1071166195.0,253618246641.0,685.3560000000001
2296,0.141,1.8969778404822e+18,1058963861.0,253618246641.0,705.335
2297,0.132,1.9665770847861e+18,944508090.0,253618246641.0,704.7860000000002
2298,0.126,2.1125182039332e+18,1260940522.0,253618246641.0,698.831
2299,0.128,1.8369260520591e+18,1328370564.0,253618246641.0,720.1210000000002
2300,0.126,1.6332022476984e+18,3464538502.0,253618246641.0,724.827
2301,0.123,1.9110617001424e+18,4935142022.0,253618246641.0,724.0989999999998
2302,0.13699999999999998,1.6754995304912e+18,4115492786.0,253618246641.0,698.7919999999998
2303,0.124,1.6891754097914e+18,4076797927.0,253965858708.0,702.682
2304,0.128,1.9096646460133e+18,3824593196.0,254620187304.0,708.671
2305,0.127,1.9125072903637e+18,3145350792.0,254620187304.0,703.872
2306,0.114,2.0017117116847e+18,2467080845.0,254620187304.0,705.7610000000002
2307,0.121,1.8520130293248e+18,1950426225.0,254620187304.0,724.306
2308,0.113,2.0682954746925e+18,1255489187.0,254620187304.0,714.235
2309,0.11,2.1387811052449e+18,995621287.0,254620187304.0,714.44
2310,0.112,2.0715265047071e+18,671676958.0,254620187304.0,708.5419999999998
2311,0.11,1.9807317461303e+18,778000342.0,254620187304.0,696.1360000000002
2312,0.111,2.0156273665862e+18,1084159940.0,254620187304.0,701.676
2313,0.112,2.014798678915e+18,1247814038.0,254620187304.0,709.94
2314,0.112,2.15251825598e+18,1410347376.0,254620187304.0,721.6519999999998
2315,0.126,2.1574836882564e+18,1189673916.0,254620187304.0,742.568
2316,0.123,2.0333866988721e+18,1191059048.0,272434584596.0,742.5219999999998
2317,0.123,2.0185091021618e+18,835574589.0,281800917193.0,747.6460000000002
2318,0.132,1.9096691732761e+18,858784187.0,281800917193.0,740.325
2319,0.147,1.8423748022677e+18,1144615887.0,281800917193.0,734.423
2320,0.153,1.9128525378596e+18,1268703973.0,281800917193.0,741.868
2321,0.14800000000000002,2.0762086394459e+18,1278197283.0,281800917193.0,742.446
2322,0.153,2.0601639462356e+18,1379893321.0,281800917193.0,738.4910000000001
2323,0.147,2.2231762974126e+18,1075403073.0,281800917193.0,734.9830000000002
2324,0.147,2.1514876718744e+18,883419386.0,281800917193.0,734.7860000000002
2325,0.147,2.1442415813053e+18,695206760.0,281800917193.0,732.6310000000002
2326,0.147,2.1345781211959e+18,1108272500.0,281800917193.0,732.658
2327,0.146,2.1452037579261e+18,1031345562.0,281800917193.0,732.3739999999998
2328,0.14800000000000002,2.0615628816514e+18,1006956342.0,281800917193.0,737.7589999999999
2329,0.151,2.164534936626e+18,1129949533.0,281800917193.0,747.59
2330,0.158,1.9620158791093e+18,1368519677.0,286175539942.0,767.6569999999998
2331,0.153,2.2722610233803e+18,942617093.0,286765766821.0,764.4830000000002
2332,0.153,2.3462195046936e+18,698681779.0,286765766821.0,764.0110000000002
2333,0.154,2.154587511143e+18,1297970041.0,286765766821.0,754.931
2334,0.156,2.0515731923072e+18,1246560014.0,286765766821.0,755.702
2335,0.152,2.3396584239492e+18,1175617571.0,286765766821.0,760.565
2336,0.153,2.4197050824315e+18,1091155742.0,286765766821.0,766.6519999999998
2337,0.154,2.0386409539859e+18,1171437623.0,286765766821.0,768.4939999999998
2338,0.154,1.8946852210033e+18,902530907.0,286765766821.0,771.9910000000001
2339,0.14400000000000002,2.3112274770518e+18,812057554.0,286765766821.0,767.304
2340,0.147,2.4450089058609e+18,1309220697.0,286765766821.0,774.3710000000002
2341,0.156,2.4415808479194e+18,1216247288.0,286765766821.0,777.648
2342,0.155,2.2158374120561e+18,1284759988.0,286765766821.0,776.7139999999998
2343,0.158,2.0118072050367e+18,1588831968.0,308312273902.0,776.7080000000002
2344,0.16,2.0342027716275e+18,1466310616.0,310153855703.0,779.035
2345,0.157,1.9830549295724e+18,1037981311.0,310153855703.0,786.632
2346,0.158,2.4056657479982e+18,1110532381.0,310153855703.0,787.6619999999998
2347,0.158,2.2491542950489e+18,1452408723.0,310153855703.0,789.416
2348,0.158,2.1781849825106e+18,1530429946.0,310153855703.0,789.909
2349,0.162,2.3164945917968e+18,2311041472.0,310153855703.0,811.0210000000002
2350,0.17,2.4739088764043e+18,2094475724.0,310153855703.0,852.382
2351,0.16699999999999998,2.3618510949756e+18,2354775440.0,310153855703.0,894.707
2352,0.18,2.1788511083221e+18,1369020785.0,310153855703.0,897.765
2353,0.158,2.3861936540395e+18,952391937.0,310153855703.0,871.821
2354,0.179,2.4506665270967e+18,1355375745.0,310153855703.0,896.85
2355,0.182,2.249074135238e+18,2040754641.0,310153855703.0,911.027
2356,0.19,2.5404230462599e+18,1959161993.0,312083434212.0,950.293
2357,0.193,2.4172348339789e+18,1718778875.0,317688400354.0,965.624
2358,0.19,2.4444710758163e+18,2097496437.0,317688400354.0,950.955
2359,0.174,2.5362749107481e+18,1312412472.0,317688400354.0,952.778
2360,0.17600000000000002,2.4040708125676e+18,1050988395.0,317688400354.0,970.988
2361,0.204,2.2867290635682e+18,1587359528.0,317688400354.0,1010.0
2362,0.203,2.6596952409808e+18,1981844812.0,317688400354.0,1017.0
2363,0.243,2.4252191162929e+18,2665385089.0,317688400354.0,1075.0
2364,0.236,2.5011623355071e+18,3130483456.0,317688400354.0,1045.0
2365,0.21,2.338325149638e+18,2875489022.0,317688400354.0,927.984
2366,0.196,2.3694147861862e+18,1861640313.0,317688400354.0,865.388
2367,0.185,2.33864493269e+18,1524856558.0,317688400354.0,908.784
2368,0.201,2.52440126463e+18,1864898724.0,317688400354.0,890.7280000000002
2369,0.203,2.2400074250081e+18,2119444781.0,319489481520.0,899.0889999999998
2370,0.191,2.7505919312432e+18,3355231110.0,336899932796.0,843.3580000000002
2371,0.177,2.7021707709507e+18,2749814409.0,336899932796.0,781.2919999999998
2372,0.182,2.8753844084395e+18,1900156509.0,336899932796.0,805.197
2373,0.168,2.6199608724985e+18,1236862491.0,336899932796.0,825.581
2374,0.165,2.8194201204714e+18,1406243872.0,336899932796.0,816.1419999999998
2375,0.179,2.8614513454323e+18,1722603291.0,336899932796.0,825.8610000000001
2376,0.197,2.6682691469329e+18,2015926931.0,336899932796.0,873.1619999999998
2377,0.2,2.7028573740547e+18,1707025393.0,336899932796.0,882.9860000000001
2378,0.193,2.6667191873319e+18,2316145606.0,336899932796.0,890.2360000000001
2379,0.183,2.9596239434237e+18,2307613811.0,336899932796.0,892.331
2380,0.18600000000000005,3.1802100559193e+18,1400820726.0,336899932796.0,914.851
2381,0.187,2.9736152897145e+18,1043864281.0,339477557143.0,920.879
2382,0.21600000000000005,3.1724796784847e+18,1396488287.0,392963262344.0,918.084
2383,0.227,2.7099057345038e+18,1770864417.0,392963262344.0,906.179
2384,0.217,2.8917078750238e+18,1724662585.0,392963262344.0,894.1560000000002
2385,0.215,3.0806710543083e+18,1908551252.0,392963262344.0,903.996
2386,0.21,3.231221019747e+18,1644651083.0,392963262344.0,914.645
2387,0.22,3.1246558371731e+18,1143754351.0,392963262344.0,916.865
2388,0.223,3.0326831597123e+18,1257757094.0,392963262344.0,915.551
2389,0.241,3.0713556917701e+18,1337275407.0,392963262344.0,915.703
2390,0.275,2.8990821732159e+18,1678215556.0,392963262344.0,937.573
2391,0.246,3.4142141507847e+18,2012301272.0,392963262344.0,969.061
2392,0.297,3.5482142342722e+18,1829443427.0,392963262344.0,989.036
2393,0.311,2.6392410051e+18,2458046200.0,392963262344.0,1009.0
2394,0.29,3.1359216554798e+18,2145925568.0,393571747856.0,1014.0
2395,0.29100000000000004,3.1471036309974e+18,1827815638.0,422170566884.0,1016.0
2396,0.34700000000000003,3.0069229480001e+18,1706425092.0,422170566884.0,1017.0
2397,0.322,2.7748721687961e+18,2113920193.0,422170566884.0,1038.0
2398,0.332,3.2430098683274e+18,2054235459.0,422170566884.0,1049.0
2399,0.317,3.3275421379232e+18,3257418564.0,422170566884.0,1020.0
2400,0.302,3.2498146209291e+18,2668866812.0,422170566884.0,973.244
2401,0.292,3.0401287649787e+18,1420954987.0,422170566884.0,1003.0
2402,0.271,2.9189822510635e+18,953167116.0,422170566884.0,999.914
2403,0.276,3.2183751114222e+18,1580541928.0,422170566884.0,994.654
2404,0.287,3.6836740737535e+18,1928076132.0,422170566884.0,1003.0
2405,0.302,3.0651564032391e+18,1759433734.0,422170566884.0,1006.0
2406,0.341,3.11376702366e+18,3053259624.0,422170566884.0,1023.0
2407,0.336,3.1103501623628e+18,2607719966.0,422170566884.0,1043.0
2408,0.334,3.31862416071e+18,1316727294.0,432892501851.0,1056.0
2409,0.332,3.1977486676368e+18,1487658169.0,440779902287.0,1049.0
2410,0.339,2.9919143209771e+18,1640880518.0,440779902287.0,1052.0
2411,0.379,3.1195927637086e+18,1918241118.0,440779902287.0,1095.0
2412,0.453,3.067882318726e+18,2838328408.0,440779902287.0,1114.0
2413,0.477,3.024641289043e+18,3807524558.0,440779902287.0,1140.0
2414,0.479,3.5245704234885e+18,2259370066.0,440779902287.0,1178.0
2415,0.421,3.6203535317916e+18,1432210903.0,440779902287.0,1163.0
2416,0.419,3.8350315413083e+18,1305481900.0,440779902287.0,1160.0
2417,0.52,3.5922941947427e+18,2220447749.0,440779902287.0,1181.0
2418,0.534,3.2534623210956e+18,2323928104.0,440779902287.0,1190.0
2419,0.544,3.3032562971212e+18,2997805973.0,440779902287.0,1203.0
2420,0.56,3.3833965807383e+18,3389376546.0,440779902287.0,1237.0
2421,0.631,3.195450987471e+18,5786070181.0,445545600359.0,1270.0
2422,0.616,3.446725380508e+18,2506574478.0,460769358091.0,1271.0
2423,0.57,3.1866548568866e+18,1552661299.0,460769358091.0,1261.0
2424,0.642,3.2849361888973e+18,2436294816.0,460769358091.0,1273.0
2425,0.626,3.3701777474907e+18,2625982833.0,460769358091.0,1252.0
2426,0.551,3.5157473039982e+18,3015977677.0,460769358091.0,1196.0
2427,0.547,3.3315521134126e+18,6695007084.0,460769358091.0,1175.0
2428,0.598,3.463073795483e+18,3305114092.0,460769358091.0,1202.0
2429,0.569,3.3519425961936e+18,1926137418.0,460769358091.0,1168.0
2430,0.579,3.6292646009064e+18,1433334719.0,460769358091.0,1195.0
2431,0.611,3.5239530051843e+18,2565650406.0,460769358091.0,1229.0
2432,0.616,3.40014281445e+18,3346217244.0,460769358091.0,1239.0
2433,0.62,3.372971794483e+18,2835719577.0,460769358091.0,1248.0
2434,0.606,3.3521712652865e+18,4037753494.0,460769358091.0,1218.0
2435,0.562,3.7473120052844e+18,3529831903.0,469886043904.0,1131.0
2436,0.517,3.87646200492e+18,2698724739.0,475705205062.0,1039.0
2437,0.504,3.5195274647178e+18,6429483658.0,475705205062.0,1014.0
2438,0.519,3.4880934341718e+18,3422438977.0,475705205062.0,1039.0
2439,0.544,3.3482085101844e+18,6749484263.0,475705205062.0,1089.0
2440,0.528,3.5195573135231e+18,5564538252.0,475705205062.0,1062.0
2441,0.519,3.5606229128955e+18,2480771485.0,475705205062.0,1043.0
2442,0.496,3.9240664646617e+18,3865357295.0,475705205062.0,997.754
2443,0.423,3.7212016160645e+18,3138946260.0,475705205062.0,934.795
2444,0.4370000000000001,3.4743433436094e+18,1704049481.0,475705205062.0,973.897
2445,0.453,3.6431783399061e+18,2343087100.0,475705205062.0,1003.0
2446,0.472,3.5097973298368e+18,2435177884.0,475705205062.0,1045.0
2447,0.465,3.3655015425635e+18,1874805292.0,475705205062.0,1036.0
2448,0.422,3.7104836643719e+18,2242754586.0,482855238677.0,1037.0
2449,0.474,3.6672751185085e+18,3774958567.0,499635929817.0,1057.0
2450,0.441,3.3446486813966e+18,3094920019.0,499635929817.0,1083.0
2451,0.436,3.6850564589791e+18,4385690770.0,499635929817.0,1090.0
2452,0.454,4.1463860834689e+18,4710376078.0,499635929817.0,1132.0
2453,0.465,3.6365219901372e+18,2827679959.0,499635929817.0,1142.0
2454,0.46,3.6110567428146e+18,2588070630.0,499635929817.0,1128.0
2455,0.479,3.7275253663965e+18,2378068128.0,499635929817.0,1164.0
2456,0.494,3.7575142447662e+18,7004327046.0,499635929817.0,1189.0
2457,0.438,3.9713722825512e+18,11683380746.0,499635929817.0,1188.0
2458,0.4320000000000001,3.7399066821099e+18,1803448093.0,499635929817.0,1194.0
2459,0.483,3.6607172559533e+18,2508692291.0,499635929817.0,1208.0
2460,0.494,4.0381405528457e+18,2453990656.0,499635929817.0,1213.0
2461,0.502,3.7890306484774e+18,2518001099.0,499635929817.0,1218.0
2462,0.4970000000000001,3.5763517534354e+18,2550679819.0,517807877352.0,1191.0
2463,0.5329999999999999,3.2997546787337e+18,2623951444.0,520808749422.0,1185.0
2464,0.477,3.8607843109469e+18,1911009515.0,520808749422.0,1188.0
2465,0.436,3.8145428990492e+18,2257397608.0,520808749422.0,1188.0
2466,0.484,3.7656487296323e+18,2916815867.0,520808749422.0,1190.0
2467,0.501,3.5675928013476e+18,2989256682.0,520808749422.0,1218.0
2468,0.495,3.7694271145928e+18,2646076076.0,520808749422.0,1217.0
2469,0.557,3.6542380319797e+18,2738519687.0,520808749422.0,1233.0
2470,0.517,3.9757618037787e+18,2936331158.0,520808749422.0,1256.0
2471,0.496,3.9628055347891e+18,2183868102.0,520808749422.0,1252.0
2472,0.509,3.9174858962211e+18,1973369799.0,520808749422.0,1252.0
2473,0.5660000000000001,3.8692110271556e+18,2438346737.0,520808749422.0,1257.0
2474,0.634,3.3353991338968e+18,4116273296.0,520808749422.0,1269.0
2475,0.5920000000000001,3.9507984492116e+18,3139149829.0,520808749422.0,1293.0
2476,0.653,3.8586657951e+18,3474211975.0,521839702600.0,1318.0
2477,0.659,3.6064597787987e+18,3253094677.0,521974519554.0,1326.0
2478,0.599,4.1170627350566e+18,2781652347.0,521974519554.0,1335.0
2479,0.6,4.1809088112867e+18,2385825404.0,521974519554.0,1337.0
2480,0.6759999999999999,4.0323394690777e+18,3484899224.0,521974519554.0,1390.0
2481,0.6990000000000001,3.9706280703805e+18,3636167789.0,521974519554.0,1437.0
